start_time,away_team,home_team,away_team_score,home_team_score
2025-01-25 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MEMPHIS_GRIZZLIES,126.0,139.0
2025-01-25 17:00:00+00:00,Team.INDIANA_PACERS,Team.SAN_ANTONIO_SPURS,136.0,98.0
2025-01-25 20:00:00+00:00,Team.DENVER_NUGGETS,Team.MINNESOTA_TIMBERWOLVES,104.0,133.0
2025-01-25 22:30:00+00:00,Team.BOSTON_CELTICS,Team.DALLAS_MAVERICKS,122.0,107.0
2025-01-25 23:00:00+00:00,Team.MIAMI_HEAT,Team.BROOKLYN_NETS,106.0,97.0
2025-01-26 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.CHARLOTTE_HORNETS,92.0,123.0
2025-01-26 00:00:00+00:00,Team.DETROIT_PISTONS,Team.ORLANDO_MAGIC,113.0,121.0
2025-01-26 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.ATLANTA_HAWKS,117.0,94.0
2025-01-26 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.CLEVELAND_CAVALIERS,135.0,131.0
2025-01-26 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_YORK_KNICKS,120.0,143.0
2025-01-26 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CHICAGO_BULLS,109.0,97.0
2025-01-26 01:00:00+00:00,Team.UTAH_JAZZ,Team.MEMPHIS_GRIZZLIES,103.0,125.0
2025-01-26 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.GOLDEN_STATE_WARRIORS,118.0,108.0
2025-01-26 02:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.PHOENIX_SUNS,109.0,119.0
2025-01-26 03:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.LOS_ANGELES_CLIPPERS,117.0,127.0
2025-01-26 23:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.PORTLAND_TRAIL_BLAZERS,118.0,108.0
2025-01-28 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CHARLOTTE_HORNETS,112.0,107.0
2025-01-28 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CLEVELAND_CAVALIERS,91.0,110.0
2025-01-28 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.BOSTON_CELTICS,114.0,112.0
2025-01-28 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.BROOKLYN_NETS,110.0,96.0
2025-01-28 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.MIAMI_HEAT,119.0,125.0
2025-01-28 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.NEW_YORK_KNICKS,106.0,143.0
2025-01-28 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.TORONTO_RAPTORS,104.0,113.0
2025-01-28 01:00:00+00:00,Team.DENVER_NUGGETS,Team.CHICAGO_BULLS,121.0,129.0
2025-01-28 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.MINNESOTA_TIMBERWOLVES,92.0,100.0
2025-01-28 01:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.DALLAS_MAVERICKS,108.0,130.0
2025-01-28 02:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.UTAH_JAZZ,125.0,110.0
2025-01-28 02:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.PHOENIX_SUNS,109.0,111.0
2025-01-29 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.ATLANTA_HAWKS,100.0,96.0
2025-01-29 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PHILADELPHIA_76ERS,104.0,118.0
2025-01-29 03:00:00+00:00,Team.UTAH_JAZZ,Team.GOLDEN_STATE_WARRIORS,103.0,114.0
2025-01-29 03:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.PORTLAND_TRAIL_BLAZERS,112.0,125.0
2025-01-30 00:00:00+00:00,Team.BROOKLYN_NETS,Team.CHARLOTTE_HORNETS,104.0,83.0
2025-01-30 00:00:00+00:00,Team.DETROIT_PISTONS,Team.INDIANA_PACERS,119.0,133.0
2025-01-30 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.WASHINGTON_WIZARDS,106.0,82.0
2025-01-30 00:30:00+00:00,Team.CHICAGO_BULLS,Team.BOSTON_CELTICS,100.0,122.0
2025-01-30 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MIAMI_HEAT,126.0,106.0
2025-01-30 00:30:00+00:00,Team.DENVER_NUGGETS,Team.NEW_YORK_KNICKS,112.0,122.0
2025-01-30 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.PHILADELPHIA_76ERS,104.0,117.0
2025-01-30 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.NEW_ORLEANS_PELICANS,137.0,136.0
2025-01-30 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.SAN_ANTONIO_SPURS,128.0,116.0
2025-01-30 02:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.PHOENIX_SUNS,121.0,113.0
2025-01-30 03:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.GOLDEN_STATE_WARRIORS,109.0,116.0
2025-01-31 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.CLEVELAND_CAVALIERS,115.0,137.0
2025-01-31 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.WASHINGTON_WIZARDS,134.0,96.0
2025-01-31 02:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.UTAH_JAZZ,138.0,113.0
2025-01-31 02:30:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,119.0,120.0
2025-01-31 03:00:00+00:00,Team.ORLANDO_MAGIC,Team.PORTLAND_TRAIL_BLAZERS,90.0,119.0
2025-02-01 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.CHARLOTTE_HORNETS,112.0,104.0
2025-02-01 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DETROIT_PISTONS,102.0,117.0
2025-02-01 00:30:00+00:00,Team.DENVER_NUGGETS,Team.PHILADELPHIA_76ERS,137.0,134.0
2025-02-01 00:30:00+00:00,Team.CHICAGO_BULLS,Team.TORONTO_RAPTORS,122.0,106.0
2025-02-01 01:00:00+00:00,Team.BOSTON_CELTICS,Team.NEW_ORLEANS_PELICANS,118.0,116.0
2025-02-01 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.SAN_ANTONIO_SPURS,118.0,144.0
2025-02-01 03:00:00+00:00,Team.PHOENIX_SUNS,Team.GOLDEN_STATE_WARRIORS,130.0,105.0
2025-02-01 22:00:00+00:00,Team.ATLANTA_HAWKS,Team.INDIANA_PACERS,127.0,132.0
2025-02-01 22:00:00+00:00,Team.ORLANDO_MAGIC,Team.UTAH_JAZZ,99.0,113.0
2025-02-02 00:00:00+00:00,Team.DENVER_NUGGETS,Team.CHARLOTTE_HORNETS,107.0,104.0
2025-02-02 01:00:00+00:00,Team.BROOKLYN_NETS,Team.HOUSTON_ROCKETS,110.0,98.0
2025-02-02 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MINNESOTA_TIMBERWOLVES,105.0,103.0
2025-02-02 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.OKLAHOMA_CITY_THUNDER,110.0,144.0
2025-02-02 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.NEW_YORK_KNICKS,128.0,112.0
2025-02-02 01:30:00+00:00,Team.MIAMI_HEAT,Team.SAN_ANTONIO_SPURS,105.0,103.0
2025-02-02 03:00:00+00:00,Team.PHOENIX_SUNS,Team.PORTLAND_TRAIL_BLAZERS,108.0,127.0
2025-02-02 20:00:00+00:00,Team.CHICAGO_BULLS,Team.DETROIT_PISTONS,119.0,127.0
2025-02-02 20:30:00+00:00,Team.DALLAS_MAVERICKS,Team.CLEVELAND_CAVALIERS,101.0,144.0
2025-02-02 20:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.TORONTO_RAPTORS,108.0,115.0
2025-02-02 23:00:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,118.0,110.0
2025-02-03 01:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.MILWAUKEE_BUCKS,132.0,119.0
2025-02-04 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CHARLOTTE_HORNETS,124.0,114.0
2025-02-04 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.DETROIT_PISTONS,132.0,130.0
2025-02-04 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.NEW_YORK_KNICKS,118.0,124.0
2025-02-04 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MEMPHIS_GRIZZLIES,109.0,128.0
2025-02-04 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MINNESOTA_TIMBERWOLVES,116.0,114.0
2025-02-04 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.OKLAHOMA_CITY_THUNDER,96.0,125.0
2025-02-04 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DENVER_NUGGETS,113.0,125.0
2025-02-04 02:00:00+00:00,Team.INDIANA_PACERS,Team.UTAH_JAZZ,112.0,111.0
2025-02-04 03:00:00+00:00,Team.ORLANDO_MAGIC,Team.GOLDEN_STATE_WARRIORS,99.0,104.0
2025-02-04 03:00:00+00:00,Team.PHOENIX_SUNS,Team.PORTLAND_TRAIL_BLAZERS,119.0,121.0
2025-02-05 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.PHILADELPHIA_76ERS,116.0,118.0
2025-02-05 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.BROOKLYN_NETS,97.0,99.0
2025-02-05 00:30:00+00:00,Team.BOSTON_CELTICS,Team.CLEVELAND_CAVALIERS,112.0,105.0
2025-02-05 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.TORONTO_RAPTORS,121.0,115.0
2025-02-05 01:00:00+00:00,Team.MIAMI_HEAT,Team.CHICAGO_BULLS,124.0,133.0
2025-02-05 03:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.LOS_ANGELES_CLIPPERS,122.0,97.0
2025-02-05 03:00:00+00:00,Team.INDIANA_PACERS,Team.PORTLAND_TRAIL_BLAZERS,89.0,112.0
2025-02-06 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.ATLANTA_HAWKS,126.0,125.0
2025-02-06 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.CHARLOTTE_HORNETS,112.0,102.0
2025-02-06 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.DETROIT_PISTONS,118.0,115.0
2025-02-06 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BROOKLYN_NETS,119.0,102.0
2025-02-06 00:30:00+00:00,Team.MIAMI_HEAT,Team.PHILADELPHIA_76ERS,108.0,101.0
2025-02-06 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.TORONTO_RAPTORS,138.0,107.0
2025-02-06 01:00:00+00:00,Team.CHICAGO_BULLS,Team.MINNESOTA_TIMBERWOLVES,108.0,127.0
2025-02-06 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DENVER_NUGGETS,119.0,144.0
2025-02-06 02:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.UTAH_JAZZ,128.0,131.0
2025-02-06 02:30:00+00:00,Team.PHOENIX_SUNS,Team.OKLAHOMA_CITY_THUNDER,109.0,140.0
2025-02-06 03:00:00+00:00,Team.ORLANDO_MAGIC,Team.SACRAMENTO_KINGS,130.0,111.0
2025-02-07 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.BOSTON_CELTICS,127.0,120.0
2025-02-07 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MINNESOTA_TIMBERWOLVES,114.0,127.0
2025-02-07 02:00:00+00:00,Team.ORLANDO_MAGIC,Team.DENVER_NUGGETS,90.0,112.0
2025-02-07 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_LAKERS,112.0,120.0
2025-02-07 03:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PORTLAND_TRAIL_BLAZERS,102.0,108.0
2025-02-07 03:30:00+00:00,Team.INDIANA_PACERS,Team.LOS_ANGELES_CLIPPERS,119.0,112.0
2025-02-08 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.CHARLOTTE_HORNETS,116.0,117.0
2025-02-08 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.WASHINGTON_WIZARDS,134.0,124.0
2025-02-08 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.ATLANTA_HAWKS,110.0,115.0
2025-02-08 00:30:00+00:00,Team.MIAMI_HEAT,Team.BROOKLYN_NETS,86.0,102.0
2025-02-08 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.DETROIT_PISTONS,112.0,125.0
2025-02-08 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.OKLAHOMA_CITY_THUNDER,109.0,121.0
2025-02-08 03:00:00+00:00,Team.UTAH_JAZZ,Team.PHOENIX_SUNS,127.0,135.0
2025-02-08 20:00:00+00:00,Team.HOUSTON_ROCKETS,Team.DALLAS_MAVERICKS,105.0,116.0
2025-02-08 21:00:00+00:00,Team.INDIANA_PACERS,Team.LOS_ANGELES_LAKERS,117.0,124.0
2025-02-09 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.ORLANDO_MAGIC,111.0,112.0
2025-02-09 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.WASHINGTON_WIZARDS,125.0,111.0
2025-02-09 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.CHICAGO_BULLS,132.0,111.0
2025-02-09 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MEMPHIS_GRIZZLIES,125.0,112.0
2025-02-09 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MINNESOTA_TIMBERWOLVES,98.0,114.0
2025-02-09 01:30:00+00:00,Team.BOSTON_CELTICS,Team.NEW_YORK_KNICKS,131.0,104.0
2025-02-09 02:00:00+00:00,Team.DENVER_NUGGETS,Team.PHOENIX_SUNS,122.0,105.0
2025-02-09 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SACRAMENTO_KINGS,118.0,123.0
2025-02-09 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_CLIPPERS,110.0,130.0
2025-02-09 18:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.DETROIT_PISTONS,102.0,112.0
2025-02-09 19:00:00+00:00,Team.TORONTO_RAPTORS,Team.HOUSTON_ROCKETS,87.0,94.0
2025-02-09 19:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.MILWAUKEE_BUCKS,127.0,135.0
2025-02-11 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.CLEVELAND_CAVALIERS,107.0,128.0
2025-02-11 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.ORLANDO_MAGIC,112.0,106.0
2025-02-11 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.WASHINGTON_WIZARDS,131.0,121.0
2025-02-11 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.BROOKLYN_NETS,89.0,97.0
2025-02-11 00:30:00+00:00,Team.BOSTON_CELTICS,Team.MIAMI_HEAT,103.0,85.0
2025-02-11 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MILWAUKEE_BUCKS,125.0,111.0
2025-02-11 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.OKLAHOMA_CITY_THUNDER,101.0,137.0
2025-02-11 01:30:00+00:00,Team.SACRAMENTO_KINGS,Team.DALLAS_MAVERICKS,129.0,128.0
2025-02-11 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DENVER_NUGGETS,117.0,146.0
2025-02-11 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_LAKERS,113.0,132.0
2025-02-12 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.PHILADELPHIA_76ERS,106.0,103.0
2025-02-12 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.INDIANA_PACERS,128.0,115.0
2025-02-12 01:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,132.0,92.0
2025-02-12 03:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.PHOENIX_SUNS,119.0,112.0
2025-02-13 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.BOSTON_CELTICS,103.0,116.0
2025-02-13 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.ORLANDO_MAGIC,86.0,102.0
2025-02-13 00:00:00+00:00,Team.INDIANA_PACERS,Team.WASHINGTON_WIZARDS,134.0,130.0
2025-02-13 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.BROOKLYN_NETS,96.0,100.0
2025-02-13 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.NEW_YORK_KNICKS,148.0,149.0
2025-02-13 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.TORONTO_RAPTORS,131.0,108.0
2025-02-13 01:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,128.0,110.0
2025-02-13 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.MINNESOTA_TIMBERWOLVES,103.0,101.0
2025-02-13 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_ORLEANS_PELICANS,119.0,111.0
2025-02-13 01:00:00+00:00,Team.MIAMI_HEAT,Team.OKLAHOMA_CITY_THUNDER,101.0,115.0
2025-02-13 01:30:00+00:00,Team.PHOENIX_SUNS,Team.HOUSTON_ROCKETS,111.0,119.0
2025-02-13 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DENVER_NUGGETS,121.0,132.0
2025-02-13 02:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.UTAH_JAZZ,119.0,131.0
2025-02-13 02:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DALLAS_MAVERICKS,107.0,111.0
2025-02-13 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_CLIPPERS,114.0,128.0
2025-02-14 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.HOUSTON_ROCKETS,105.0,98.0
2025-02-14 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_ORLEANS_PELICANS,133.0,140.0
2025-02-14 01:30:00+00:00,Team.MIAMI_HEAT,Team.DALLAS_MAVERICKS,113.0,118.0
2025-02-14 01:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MINNESOTA_TIMBERWOLVES,101.0,116.0
2025-02-14 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.UTAH_JAZZ,120.0,116.0
2025-02-20 03:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.LOS_ANGELES_LAKERS,100.0,97.0
2025-02-21 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.INDIANA_PACERS,113.0,127.0
2025-02-21 00:00:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,124.0,104.0
2025-02-21 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.ATLANTA_HAWKS,114.0,108.0
2025-02-21 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.BROOKLYN_NETS,110.0,97.0
2025-02-21 00:30:00+00:00,Team.CHICAGO_BULLS,Team.NEW_YORK_KNICKS,111.0,113.0
2025-02-21 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MILWAUKEE_BUCKS,110.0,116.0
2025-02-21 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.DENVER_NUGGETS,115.0,129.0
2025-02-21 02:30:00+00:00,Team.PHOENIX_SUNS,Team.SAN_ANTONIO_SPURS,109.0,120.0
2025-02-21 03:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PORTLAND_TRAIL_BLAZERS,110.0,102.0
2025-02-22 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CLEVELAND_CAVALIERS,105.0,142.0
2025-02-22 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.ORLANDO_MAGIC,105.0,104.0
2025-02-22 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.WASHINGTON_WIZARDS,104.0,101.0
2025-02-22 00:30:00+00:00,Team.MIAMI_HEAT,Team.TORONTO_RAPTORS,120.0,111.0
2025-02-22 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DALLAS_MAVERICKS,103.0,111.0
2025-02-22 01:30:00+00:00,Team.DETROIT_PISTONS,Team.SAN_ANTONIO_SPURS,125.0,110.0
2025-02-22 02:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.HOUSTON_ROCKETS,115.0,121.0
2025-02-22 02:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.UTAH_JAZZ,130.0,107.0
2025-02-22 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.SACRAMENTO_KINGS,132.0,108.0
2025-02-22 22:00:00+00:00,Team.PHOENIX_SUNS,Team.CHICAGO_BULLS,121.0,117.0
2025-02-23 00:30:00+00:00,Team.BROOKLYN_NETS,Team.PHILADELPHIA_76ERS,105.0,103.0
2025-02-23 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DENVER_NUGGETS,123.0,100.0
2025-02-23 02:30:00+00:00,Team.HOUSTON_ROCKETS,Team.UTAH_JAZZ,115.0,124.0
2025-02-23 03:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.PORTLAND_TRAIL_BLAZERS,88.0,141.0
2025-02-23 18:00:00+00:00,Team.NEW_YORK_KNICKS,Team.BOSTON_CELTICS,105.0,118.0
2025-02-23 20:30:00+00:00,Team.DALLAS_MAVERICKS,Team.GOLDEN_STATE_WARRIORS,102.0,126.0
2025-02-23 22:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.INDIANA_PACERS,111.0,129.0
2025-02-23 23:00:00+00:00,Team.DETROIT_PISTONS,Team.ATLANTA_HAWKS,148.0,143.0
2025-02-23 23:00:00+00:00,Team.MIAMI_HEAT,Team.MILWAUKEE_BUCKS,113.0,120.0
2025-02-23 23:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.ORLANDO_MAGIC,90.0,110.0
2025-02-23 23:00:00+00:00,Team.PHOENIX_SUNS,Team.TORONTO_RAPTORS,109.0,127.0
2025-02-24 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.CLEVELAND_CAVALIERS,123.0,129.0
2025-02-24 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.NEW_ORLEANS_PELICANS,96.0,114.0
2025-02-24 02:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MINNESOTA_TIMBERWOLVES,130.0,123.0
2025-02-25 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DETROIT_PISTONS,97.0,106.0
2025-02-25 00:00:00+00:00,Team.DENVER_NUGGETS,Team.INDIANA_PACERS,125.0,116.0
2025-02-25 00:00:00+00:00,Team.CHICAGO_BULLS,Team.PHILADELPHIA_76ERS,142.0,110.0
2025-02-25 00:00:00+00:00,Team.BROOKLYN_NETS,Team.WASHINGTON_WIZARDS,99.0,107.0
2025-02-25 00:30:00+00:00,Team.MIAMI_HEAT,Team.ATLANTA_HAWKS,86.0,98.0
2025-02-25 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.OKLAHOMA_CITY_THUNDER,131.0,128.0
2025-02-25 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.UTAH_JAZZ,114.0,112.0
2025-02-25 03:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.SACRAMENTO_KINGS,88.0,130.0
